1.85345,0.36900369,7,2.303333333
1.60316,0.200534759,6.766666667,2.303333333
2.01528,0.200133422,6.2,2.46
1.77773,0.565912117,5.633333333,2.723333333
1.09805,0.033101622,5.533333333,2.716666667
0.92041,0.529450695,5.566666667,2.84
0.2427,0.197498354,5.533333333,2.813333333
1.29852,0.131406045,5.766666667,2.906666667
1.24528,0.688976378,5.733333333,2.94
1.8654,0.195503421,5.5,3.293333333
0.75739,0.617886179,5.566666667,3.496666667
2.21959,0.032320621,5.466666667,3.53
1.14199,0.226171244,5.2,3.476666667
1.34968,0.322372663,5,3.496666667
0.27684,0.514138817,4.966666667,3.683333333
2.42647,0.319693095,4.9,3.89
1.34769,0.63734863,4.666666667,3.873333333
2.00903,0.221659278,4.366666667,3.866666667
2.38396,0.726698262,4.1,4.166666667
2.42494,1.254705144,3.866666667,4.61
0.33233,0.526641884,3.833333333,4.586666667
0.65553,1.232665639,3.766666667,5.043333333
0.80692,0.152207002,3.7,5.21
0.87707,0.607902736,3.833333333,4.513333333
0.02082,0.906344411,3.833333333,3.66
0.79463,0.898203593,3.8,4.3
0.76008,1.18694362,3.9,4.753333333
2.03993,0.879765396,3.733333333,5.05
1.68363,1.453488372,3.566666667,5.52
0.68182,1.146131805,3.533333333,5.196666667
0.43235,1.133144476,3.4,5.586666667
1.5627,1.680672269,3.4,6.093333333
0.2908,1.377410468,3.433333333,6.196666667
0.63041,1.358695652,3.566666667,7.023333333
-0.47076,1.608579088,3.566666667,7.353333333
-0.157,1.583113456,4.166666667,7.21
0.18111,1.038961039,4.766666667,6.676666667
0.88648,1.285347044,5.166666667,6.326666667
-1.06608,1.269035533,5.833333333,5.353333333
2.72022,0.501253133,5.933333333,3.84
0.56568,1.246882793,5.9,4.25
0.79509,0.738916256,6.033333333,5.01
0.27749,0.733496333,5.933333333,4.23
1.77233,0.72815534,5.766666667,3.436666667
2.34389,0.722891566,5.7,3.77
0.9538,0.956937799,5.566666667,4.22
1.63368,1.184834123,5.366666667,4.863333333
2.5258,2.341920375,4.933333333,5.7
1.15011,1.14416476,4.933333333,6.603333333
-0.535,3.167420814,4.8,8.323333333
0.94932,2.631578947,4.766666667,7.5
-0.88076,2.777777778,5.133333333,7.616666667
0.25572,2.494802495,5.2,8.153333333
-0.99367,3.448275862,5.633333333,8.19
-0.39433,2.549019608,6.6,7.36
-1.22379,1.338432122,8.266666667,5.75
0.76132,1.886792453,8.866666667,5.393333333
1.67031,1.666666667,8.466666667,6.33
1.29785,1.639344262,8.3,5.626666667
2.24781,0.537634409,7.733333333,4.916666667
0.74923,1.604278075,7.566666667,5.156666667
0.48867,1.578947368,7.733333333,5.15
0.72354,1.381692573,7.766666667,4.673333333
1.15412,2.214650767,7.5,4.63
1.96782,1.333333333,7.133333333,4.84
1.77261,1.315789474,6.9,5.496666667
-0.02069,1.785714286,6.666666667,6.11
0.34087,1.913875598,6.333333333,6.393333333
3.85855,2.503912363,6,6.476666667
0.97562,2.442748092,6.033333333,7.313333333
1.31394,2.086438152,5.9,8.57
0.1671,3.065693431,5.866666667,9.383333333
0.09383,3.399433428,5.7,9.376666667
0.71624,3.01369863,5.866666667,9.673333333
0.27476,3.723404255,5.966666667,11.84333333
0.32162,3.717948718,6.3,13.35333333
-2.07079,2.101359703,7.333333333,9.616666667
-0.18603,2.542372881,7.666666667,9.153333333
1.83268,2.951593861,7.4,13.61333333
2.05668,2.178899083,7.433333333,14.39
-0.80114,2.693602694,7.4,14.90666667
1.20771,2.076502732,7.4,15.05333333
-1.25359,1.070663812,8.233333333,11.75
-1.65472,0.63559322,8.833333333,12.81333333
0.54044,2.631578947,9.433333333,12.42
-0.38627,0.615384615,9.9,9.316666667
0.07891,-0.203873598,10.66666667,7.906666667
1.23605,0.919305414,10.36666667,8.106666667
2.22273,1.012145749,10.13333333,8.396666667
1.95278,1.002004008,9.366666667,9.14
2.046,1.28968254,8.533333333,8.8
1.92102,1.175318315,7.866666667,9.17
1.71178,0.774443369,7.433333333,9.796666667
0.96715,0.960614793,7.433333333,10.32
0.81081,0.570884872,7.3,8.803333333
0.93924,1.229895932,7.233333333,8.183333333
0.84312,0.654205607,7.3,7.46
1.54999,0.742804085,7.2,7.106666667
0.75609,1.290322581,7.033333333,7.166666667
