1934.471
1932.281
1930.315
1960.705
1989.535
2021.851
2033.155
2035.329
2007.522
2000.788
2022.798
2004.653
2084.559
2147.592
2230.362
2273.435
2304.542
2344.517
2392.808
2398.105
2423.457
2428.516
2446.081
2526.359
2573.372
2593.456
2578.922
2539.786
2528.043
2530.689
2559.397
2609.272
2683.766
2727.452
2764.128
2780.762
2770.032
2792.872
2790.588
2836.238
2854.517
2848.186
2875.927
2846.446
2772.654
2790.948
2855.472
2922.264
2976.629
3049.011
3043.139
3055.104
3123.162
3111.310
3119.057
3081.300
3102.251
3159.918
3212.606
3277.717
3336.753
3372.706
3404.833
3418.046
3456.080
3501.134
3569.479
3594.954
3672.708
3716.382
3766.862
3780.219
3873.452
3926.406
4006.152
4100.631
4201.891
4219.097
4249.152
4285.582
4324.926
4328.720
4366.088
4401.233
4490.609
4566.442
4599.332
4619.803
4691.637
4706.684
4736.143
4715.469
4707.112
4715.441
4757.213
4708.281
4834.349
4861.938
4899.950
4914.261
5002.436
5118.278
5165.448
5251.226
5380.502
5441.504
5411.935
5462.397
5417.024
5431.265
5378.679
5357.166
5292.444
5333.220
5421.357
5494.446
5618.520
5660.972
5689.756
5732.462
5799.160
5912.977
6017.586
6018.218
6039.158
6273.963
6335.317
6420.288
6433.044
6440.832
6487.080
6503.874
6524.912
6392.578
6382.892
6501.184
6635.726
6587.269
6662.858
6585.127
6474.973
6510.247
6486.800
6493.128
6578.175
6728.287
6860.022
7001.489
7140.597
7266.010
7337.493
7396.019
7469.545
7537.928
7655.196
7712.624
7784.109
7819.843
7898.555
7939.450
7994.965
8084.710
8158.035
8292.687
8339.324
8449.510
8498.282
8610.850
8697.711
8766.105
8831.544
8850.230
8947.129
8981.727
8983.945
8907.363
8865.564
8934.366
8977.252
9016.444
9122.950
9223.545
9313.208
9406.528
9424.065
9480.106
9526.337
9653.509
9748.156
9881.384
9939.655
10052.518
10086.878
10122.122
10208.772
10281.246
10348.691
10529.379
10626.778
10739.057
10820.908
10984.150
11124.013
11210.329
11321.246
11431.046
11580.587
11770.686
11864.675
11962.524
12113.075
12323.336
12359.095
12592.530
12607.676
12679.338
12643.283
12710.303
12670.106
12705.269
12822.258
12893.002
12955.769
12964.016
13031.169
13152.089
13372.357
13528.710
13606.509
13706.247
13830.828
13950.376
14099.081
14172.695
14291.757
14373.438
14546.119
14589.585
14602.633
14716.930
14726.022
14838.664
14938.467
14991.784
14889.450
14963.357
14891.643
14576.985
14375.018
14355.558
14402.477
14541.901
14604.845
14745.933
14845.458
14939.001
14881.301
14989.555
15021.149
15190.255
15275.047
15336.735
15431.335
15433.702
15538.441
15606.591
15779.938
15916.208
15831.652
16010.405
16205.591
16294.699
