0.140961,0.114725,0.100873,0.093347,0.091540,0.089016,0.078330,0.061832,0.058764,0.046689
-0.018427,-0.012341,-0.019915,-0.007125,-0.013072,-0.017306,-0.013360,-0.021300,-0.016021,-0.023689
-0.015084,0.004580,-0.001585,0.016797,0.002708,0.020063,0.014574,0.017269,0.025455,0.037232
0.003717,0.010921,0.019612,0.017924,0.023051,0.041407,0.032727,0.039637,0.045594,0.049998
0.031985,0.041957,0.028155,0.045605,0.048514,0.028808,0.034736,0.032808,0.022673,0.017243
0.001255,-0.013709,-0.005286,-0.005251,-0.010483,-0.013238,-0.013571,-0.020438,-0.014744,-0.019029
-0.019617,0.008366,-0.007961,0.002385,-0.005279,-0.012166,-0.010457,-0.018964,-0.007415,0.001103
0.045374,0.032028,0.032754,0.029280,0.040553,0.050211,0.056739,0.050023,0.057286,0.052612
0.015646,-0.008044,0.001541,-0.006749,-0.016992,-0.021268,-0.016525,-0.019782,-0.020607,-0.009635
0.018441,0.008095,0.006901,0.008819,0.013992,0.021979,0.019518,0.016793,0.011842,0.032023
-0.033257,-0.035188,-0.011785,-0.028603,-0.017337,-0.012554,-0.008062,-0.012681,0.000608,-0.005234
-0.035937,-0.019554,-0.023902,-0.000313,-0.017340,0.001064,0.033737,0.010894,0.015843,0.024656
0.083475,0.059348,0.034992,0.038401,0.024695,0.025074,0.011354,0.008878,0.017577,0.028378
0.027234,0.017938,0.032170,0.027282,0.022167,0.027789,0.023265,0.024262,0.025858,0.014746
0.015505,0.023283,0.021330,0.020444,0.031555,0.031219,0.035566,0.031911,0.026514,0.014175
0.039063,-0.020210,-0.007013,-0.009363,0.001913,-0.000951,-0.009910,-0.009548,-0.000143,0.007164
-0.019234,-0.006441,0.005045,0.014367,0.004245,0.020337,0.018221,0.011653,0.018026,0.017973
0.005320,0.000685,0.010548,0.022752,0.011320,0.012054,0.013180,0.013078,0.020069,0.014629
0.061608,0.028964,0.048660,0.031958,0.027277,0.031024,0.015555,0.025284,0.022258,0.018939
0.014420,0.007812,-0.008174,-0.009557,-0.007868,-0.019627,-0.005266,-0.007207,-0.006386,-0.012498
0.034297,0.050840,0.052823,0.053363,0.037226,0.033293,0.027730,0.033298,0.038019,0.028663
0.031717,0.023274,0.025195,0.022171,0.017250,0.015879,0.011791,0.019202,0.013793,0.006729
-0.000608,0.007270,-0.000107,0.003908,0.001782,-0.002238,-0.000850,0.002901,0.003070,0.003393
-0.039887,-0.019595,-0.013196,-0.010669,-0.023091,-0.006714,0.000899,-0.002228,-0.004127,0.006458
0.111164,0.096144,0.080440,0.074528,0.056692,0.062553,0.059595,0.050151,0.053479,0.033348
0.060269,0.049493,0.023158,0.026416,0.026321,0.032951,0.038997,0.032778,0.026652,-0.000323
0.048490,0.032983,0.014195,0.026133,0.024748,0.002303,0.008238,0.003643,-0.002414,-0.013903
0.052605,0.063449,0.048079,0.043078,0.039919,0.046230,0.043861,0.037138,0.032852,0.032476
0.002581,0.009272,0.002892,-0.010912,-0.012981,-0.009766,-0.006094,-0.006935,-0.006281,-0.003576
-0.112785,-0.092661,-0.102479,-0.085785,-0.098900,-0.092831,-0.085228,-0.080111,-0.073860,-0.042549
0.034649,0.020202,0.025902,0.040030,0.037708,0.035265,0.028698,0.032966,0.031994,0.011758
0.031640,0.029205,0.035376,0.052825,0.056044,0.047493,0.064169,0.051216,0.038201,0.026084
0.013367,0.025684,0.031143,0.037569,0.031364,0.033299,0.041071,0.032480,0.034765,0.031064
0.096970,0.086474,0.075506,0.078371,0.068145,0.054940,0.059770,0.041645,0.043091,0.022695
0.116378,0.075012,0.058815,0.064272,0.067385,0.053673,0.043647,0.034668,0.035283,-0.009954
0.066274,0.044571,0.042844,0.065098,0.031211,0.041542,0.035804,0.026420,0.016686,0.009081
0.138880,0.106431,0.082812,0.067192,0.065679,0.051117,0.046960,0.029988,0.029502,0.003011
0.081308,0.070402,0.035697,0.037969,0.042460,0.027349,0.009803,0.009834,0.001659,-0.015790
